utr_id,utr_rating,playerId,playerFamilyName,playerGivenName,playerNationalityCode,playerNationality,profileLink,hiddenPlayer,birthYear,rankMovement,rank,rankEqualFlag,tournamentsPlayed,points,profileImage,tournamentsPlayedSingles,tournamentsPlayedDoubles,pointsRankingSingles,pointsRankingDoubles,pointsRankingTotal,age,player_name
261874,3X6,800443434,Kielan,Szymon,POL,Poland,/en/players/szymon-kielan/800443434/pol/,False,2002,-1,112,,40,422.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Szymon Kielan
1888477,error,800546556,De Almeida,Joaquim,BRA,Brazil,/en/players/joaquim-de-almeida/800546556/bra/,False,2002,-3,113,,36,417.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Joaquim De Almeida
252766,3X6,800429793,Sanchez Martinez,Benito,GER,Germany,/en/players/benito-sanchez-martinez/800429793/ger/,False,2002,0,114,,41,412.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Benito Sanchez Martinez
342927,3X6,800432861,Kudriashov,Igor,RUS,Russia,/en/players/igor-kudriashov/800432861/rus/,False,2003,-3,115,,30,406.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Igor Kudriashov
2102386,3X6,800496130,Lilov,Victor,USA,USA,/en/players/victor-lilov/800496130/usa/,False,2004,12,116,,30,406.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Victor Lilov
274973,3X6,800449757,Lopez,Noah,SUI,Switzerland,/en/players/noah-lopez/800449757/sui/,False,2002,41,117,,38,405.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Noah Lopez
275049,3X6,800440706,Petrovic,Luka,GBR,Great Britain,/en/players/luka-petrovic/800440706/gbr/,False,2002,-1,118,,40,401.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Luka Petrovic
1652245,3X6,800417516,Galfinger,Rostislav,KAZ,Kazakhstan,/en/players/rostislav-galfinger/800417516/kaz/,False,2002,-4,119,,46,397.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Rostislav Galfinger
263864,3X6,800431905,Rehberg,Max Hans,GER,Germany,/en/players/max-hans-rehberg/800431905/ger/,False,2003,-4,120,,21,396.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Max Hans Rehberg
802309,3X6,800432862,Pel,Stijn,NED,Netherlands,/en/players/stijn-pel/800432862/ned/,False,2002,4,121,,36,396.0,/remote.axd/media.itftennis.com/asset-bank/servlet/display?file=22137999e12209589036fe08.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132132047190000000,,,,,,18,Stijn Pel
1618802,3X6,800512884,Sueoka,Yamato,JPN,Japan,/en/players/yamato-sueoka/800512884/jpn/,False,2003,25,122,,37,391.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Yamato Sueoka
1365356,3X6,800545869,Hanzlik,Cash,USA,USA,/en/players/cash-hanzlik/800545869/usa/,False,2002,-4,123,,25,387.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Cash Hanzlik
1191179,3X6,800399917,Palovic,Lukas,SVK,Slovakia,/en/players/lukas-palovic/800399917/svk/,False,2002,-4,124,,43,386.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Lukas Palovic
280935,3X6,800464710,Katz,Martin,BEL,Belgium,/en/players/martin-katz/800464710/bel/,False,2003,-4,125,,42,386.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Martin Katz
275033,3X6,800451704,Lin,Han-Chih,TPE,Chinese Taipei,/en/players/han-chih-lin/800451704/tpe/,False,2002,-4,126,,22,386.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Han-Chih Lin
1895705,3X6,800432109,Pinnington Jones,Jack,GBR,Great Britain,/en/players/jack-pinnington-jones/800432109/gbr/,False,2003,24,127,,15,384.0,/remote.axd/media.itftennis.com/asset-bank/servlet/display?file=22137999e1220866be7dfe08.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132156373260000000,,,,,,17,Jack Pinnington Jones
278668,3X6,800428720,Velcz,Zsombor,HUN,Hungary,/en/players/zsombor-velcz/800428720/hun/,False,2002,-5,128,,44,379.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Zsombor Velcz
695847,3X6,800460304,Bulte,Alex,AUS,Australia,/en/players/alex-bulte/800460304/aus/,False,2002,2,129,,34,378.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Alex Bulte
275876,3X6,800478336,Cuenin,Sean,FRA,France,/en/players/sean-cuenin/800478336/fra/,False,2004,-6,130,,26,378.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Sean Cuenin
1973265,3X6,800442900,De Jager,Jesse,NED,Netherlands,/en/players/jesse-de-jager/800442900/ned/,False,2002,-5,131,,41,375.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Jesse De Jager
2022456,3X6,800413542,Ibragimov,Daniel,RUS,Russia,/en/players/daniel-ibragimov/800413542/rus/,False,2002,-5,132,,37,371.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Daniel Ibragimov
274742,3X6,800492224,Huang,Haoyuan,CHN,"China, P.R.",/en/players/haoyuan-huang/800492224/chn/,False,2002,-4,133,,37,364.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Haoyuan Huang
275607,3X6,800491690,Maxted ,Lui,GBR,Great Britain,/en/players/lui-maxted-/800491690/gbr/,False,2003,-4,134,,30,364.5,/remote.axd/media.itftennis.com/asset-bank/servlet/display?file=22137999e1220866b67ffe08.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132156107620000000,,,,,,17,Lui Maxted 
279562,3X6,800472635,Dous Karpenschif ,Joshua,FRA,France,/en/players/joshua-dous-karpenschif-/800472635/fra/,False,2003,-17,135,,27,364.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Joshua Dous Karpenschif 
854031,3X6,800515524,Crowther,Corban,NZL,New Zealand,/en/players/corban-crowther/800515524/nzl/,False,2003,29,136,,35,363.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Corban Crowther
85370,3X6,800483054,Kimhi,Orel,ISR,Israel,/en/players/orel-kimhi/800483054/isr/,False,2003,-5,137,,36,362.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Orel Kimhi
909644,3X6,800544459,Aboian,Valerio,ARG,Argentina,/en/players/valerio-aboian/800544459/arg/,False,2002,-5,138,,16,355.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Valerio Aboian
1861241,3X6,800415018,Orso,Alberto,ITA,Italy,/en/players/alberto-orso/800415018/ita/,False,2002,27,139,,44,354.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Alberto Orso
279723,3X6,800392775,Genov,Anthony,BUL,Bulgaria,/en/players/anthony-genov/800392775/bul/,False,2002,0,140,,35,354.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Anthony Genov
67912,3X6,800519151,Llanes,Francisco,URU,Uruguay,/en/players/francisco-llanes/800519151/uru/,False,2002,-5,141,,36,351.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Francisco Llanes
1863322,3X6,800546951,Montes-De La Torre,Inaki,ESP,Spain,/en/players/inaki-montes-de-la-torre/800546951/esp/,False,2002,-5,142,,19,350.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Inaki Montes-De La Torre
2375372,3X6,800415784,Myagkov ,Aleksandr,RUS,Russia,/en/players/aleksandr-myagkov-/800415784/rus/,False,2002,-5,143,,30,349.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Aleksandr Myagkov 
260403,3X6,800461326,Andrejic,Marko,AUT,Austria,/en/players/marko-andrejic/800461326/aut/,False,2003,-5,144,,45,345.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Marko Andrejic
278830,3X6,800475496,Bertrand,Robin,FRA,France,/en/players/robin-bertrand/800475496/fra/,False,2003,-4,145,,40,343.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Robin Bertrand
1947585,3X6,800496305,Dong,Bohua,CHN,"China, P.R.",/en/players/bohua-dong/800496305/chn/,False,2002,-4,146,,40,341.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Bohua Dong
1608106,3X6,800480549,Khan,Zane,USA,USA,/en/players/zane-khan/800480549/usa/,False,2002,22,147,,7,338.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Zane Khan
274833,3X6,800452344,Eala,Michael Francis,PHI,Philippines,/en/players/michael-francis-eala/800452344/phi/,False,2002,24,148,,40,338.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Michael Francis Eala
277445,3X6,800466433,Rincon,Daniel,ESP,Spain,/en/players/daniel-rincon/800466433/esp/,False,2003,-6,149,,24,337.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Daniel Rincon
794591,3X6,800449258,Safonov,Aristarkh,RUS,Russia,/en/players/aristarkh-safonov/800449258/rus/,False,2003,-6,150,,28,336.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Aristarkh Safonov
289275,3X6,800488167,Leustian,Stefan,USA,USA,/en/players/stefan-leustian/800488167/usa/,False,2002,-16,151,,25,335.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Stefan Leustian
279318,3X6,800449348,Shelbayh,Abedallah,JOR,Jordan,/en/players/abedallah-shelbayh/800449348/jor/,False,2003,0,152,,28,335.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Abedallah Shelbayh
1716142,3X6,800533466,Vallejo,Adolfo Daniel,PAR,Paraguay,/en/players/adolfo-daniel-vallejo/800533466/par/,False,2004,-8,153,,21,334.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Adolfo Daniel Vallejo
448204,3X6,800433087,Burdet,Adrien,SUI,Switzerland,/en/players/adrien-burdet/800433087/sui/,False,2002,-8,154,,43,333.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Adrien Burdet
274980,3X6,800478885,Poljicak ,Mili,CRO,Croatia,/en/players/mili-poljicak-/800478885/cro/,False,2004,-7,155,,34,330.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Mili Poljicak 
390765,3X6,800476251,Ranaivo ,Toky,MAD,Madagascar,/en/players/toky-ranaivo-/800476251/mad/,False,2003,-7,156,,34,328.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Toky Ranaivo 
265701,3X6,800528434,BENCHAKROUN,Aissa,MAR,Morocco,/en/players/aissa-benchakroun/800528434/mar/,False,2002,-7,157,,18,326.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Aissa BENCHAKROUN
154172,3X6,800396379,Devald,Borna,CRO,Croatia,/en/players/borna-devald/800396379/cro/,False,2002,-5,158,,34,321.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Borna Devald
261284,3X6,800501306,Gonzalez Fernandez,Mario,ESP,Spain,/en/players/mario-gonzalez-fernandez/800501306/esp/,False,2002,-5,159,,37,319.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Mario Gonzalez Fernandez
232085,3X6,800491758,Stakusic ,Marko,CAN,Canada,/en/players/marko-stakusic-/800491758/can/,False,2003,-5,160,,25,317.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Marko Stakusic 
122837,3X6,800449624,Horak,Ondrej,CZE,Czech Republic,/en/players/ondrej-horak/800449624/cze/,False,2002,-5,161,,36,316.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Ondrej Horak
301405,3X6,800446188,Zhzhenov,Konstantin,RUS,Russia,/en/players/konstantin-zhzhenov/800446188/rus/,False,2004,-5,162,,35,316.25,"/remote.axd/media.itftennis.com/asset-bank/servlet/display?file=221379a7c3240858b67a.jpg?crop=0.42647454609444457,0.031053971802993539,0.34993685692400189,0.52176883423389953&cropmode=percentage&width=54&height=72&rnd=132241825100000000",,,,,,16,Konstantin Zhzhenov
1820871,3X6,800533938,Monferrer,Ezequiel,ARG,Argentina,/en/players/ezequiel-monferrer/800533938/arg/,False,2003,-4,163,,24,312.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Ezequiel Monferrer
275441,3X6,800504075,Tracy,James,USA,USA,/en/players/james-tracy/800504075/usa/,False,2002,14,164,,26,309.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,James Tracy
